filepath,theta,phi,turbidity,exposure,elevation,fov
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HmGU7ihQJTXeWlnmGtyC5g_B.png,179.6696309,62.47880323,3.5,0.051129,9.36,72.96
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HmPk1AGNPqhyK-Jf1xTKTQ_F.png,-9.012849008,56.62735098,4,0.03915,-6.7,81.82
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HmPk1AGNPqhyK-Jf1xTKTQ_B.png,170.987151,55.23735098,4,0.03915,-8.09,87.9
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hmRyUpl99gTwW6rnH1FFZw_F.png,156.2964984,75.60107716,4.5,0.031503,5.15,89.04
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hmRyUpl99gTwW6rnH1FFZw_B.png,-23.70350164,72.19107716,4.5,0.031503,1.74,77.22
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HN0sgYsO-KMXb8NKz5NCXQ_F.png,-46.3377147,44.16654057,3.5,0.040874,-9.46,62.82
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HN0sgYsO-KMXb8NKz5NCXQ_B.png,133.6622853,48.48654057,3.5,0.040874,-5.14,67.83
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hn6U47Rw-GsGWytE-WDXMw_F.png,178.6038171,51.82981167,3.5,0.051295,-6.3,79.38
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hn6U47Rw-GsGWytE-WDXMw_B.png,-1.396182902,49.81981167,3.5,0.051295,-8.31,85.63
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HNGSUcL8Ft-sRjSiDZf58Q_F.png,-57.3744332,48.54443973,5,0.022055,-0.95,63.63
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HNGSUcL8Ft-sRjSiDZf58Q_B.png,122.6255668,42.83443973,5,0.022055,-6.66,85.75
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hngVULHFHd0dxpHXIuMRZA_F.png,32.38963612,41.10081539,3.5,0.040044,-4.91,66.2
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hngVULHFHd0dxpHXIuMRZA_B.png,-147.6103639,43.14081539,3.5,0.040044,-2.87,72.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HNOaeum26jwLq5l7ujisew_F.png,-132.6966194,61.63803636,4.5,0.02837,2.41,60.05
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HNOaeum26jwLq5l7ujisew_B.png,47.30338057,68.37803636,4.5,0.02837,9.15,83.3
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/ho0DTfvK4fOVtV0BHdVciA_F.png,165.3990191,33.25015487,3,0.032491,-4.35,90.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/ho0DTfvK4fOVtV0BHdVciA_B.png,-14.60098086,32.68015487,3,0.032491,-4.92,73.91
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hOd2__NFxTntxHb0FEb-ZQ_F.png,-30.60263347,75.36712325,4,0.043431,9.04,79.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hOd2__NFxTntxHb0FEb-ZQ_B.png,149.3973665,65.75712325,4,0.043431,-0.57,97.14
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HOFIzkvj0ZBa82M68d2uug_F.png,-36.16899445,59.77186397,4,0.032451,5.02,72.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HOFIzkvj0ZBa82M68d2uug_B.png,143.8310055,55.92186397,4,0.032451,1.17,61.63
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HOGvz08gQca0h2rabJXanw_F.png,-171.7079975,43.16720541,3.5,0.033509,-0.57,90.49
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HOGvz08gQca0h2rabJXanw_B.png,8.292002466,41.39720541,3.5,0.033509,-2.34,64.22
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hojn71zcl7SqIotxB3JmsQ_F.png,54.22220781,49.49113623,4,0.026607,1.28,85.85
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hojn71zcl7SqIotxB3JmsQ_B.png,-125.7777922,44.03113623,4,0.026607,-4.18,79.91
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hox-2phPOZRhuCx8T7ClAQ_F.png,-5.73805909,61.53240799,3.5,0.036258,9.31,71.45
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hox-2phPOZRhuCx8T7ClAQ_B.png,174.2619409,45.02240799,3.5,0.036258,-7.2,96.84
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hp3qFl4cOpcP2Vx5QnSRjQ_F.png,-71.58871956,79.45733062,5.5,0.025881,4.91,80.99
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hp3qFl4cOpcP2Vx5QnSRjQ_B.png,108.4112804,82.58733062,5.5,0.025881,8.04,85.81
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hp99ZqPO09nvy8Gcu9Uenw_F.png,24.20741808,44.62788003,3.5,0.031757,-1.07,92.69
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hp99ZqPO09nvy8Gcu9Uenw_B.png,-155.7925819,42.23788003,3.5,0.031757,-3.46,79.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HPbVIufvKalU_WL11CRezQ_F.png,-165.2412629,73.84946877,4.5,0.03458,8.47,66.5
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HPbVIufvKalU_WL11CRezQ_B.png,14.7587371,56.73946877,4.5,0.03458,-8.64,70.39
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hpc30VkgcgVaL9QcSsfvaw_F.png,-91.73903998,42.78034817,3.5,0.040001,-9.19,65.67
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hpc30VkgcgVaL9QcSsfvaw_B.png,88.26096002,51.67034817,3.5,0.040001,-0.3,93.13
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HPDkofFv4-ki6MSyrQ736w_F.png,172.9064955,56.24699679,3.5,0.037399,9.51,64.47
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HPDkofFv4-ki6MSyrQ736w_B.png,-7.093504462,46.45699679,3.5,0.037399,-0.28,88.56
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HPg2ofFqC-_fwCxIJOITmA_F.png,-7.384483094,42.20558325,2.5,0.059555,-6.28,89.75
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HPg2ofFqC-_fwCxIJOITmA_B.png,172.6155169,57.64558325,2.5,0.059555,9.16,82.15
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hPL4KX20TBgQ8rHjVvmBuQ_F.png,-155.867401,38.41470131,3,0.041869,1.07,99.34
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hPL4KX20TBgQ8rHjVvmBuQ_B.png,24.132599,44.55470131,3,0.041869,7.21,82.64
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hpmUA1i19ZQZwO90c-f8Rg_F.png,-52.8666113,38.35278154,3.5,0.04096,-7.98,74.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hpmUA1i19ZQZwO90c-f8Rg_B.png,127.1333887,41.34278154,3.5,0.04096,-4.99,96.15
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HPw09jeElskFsHxcWIewgg_F.png,-179.6611227,46.20982263,3.5,0.033009,0.5,65.45
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HPw09jeElskFsHxcWIewgg_B.png,0.338877318,42.80982263,3.5,0.033009,-2.9,83.3
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HqgeJPGYGIW6_qkTJhOElg_F.png,-144.2740313,54.50003229,4,0.039838,-7.64,66.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HqgeJPGYGIW6_qkTJhOElg_B.png,35.72596866,61.38003229,4,0.039838,-0.76,90.29
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hQKG1oS9bMr_xX-5Sg-IuA_F.png,-7.20105139,74.74022647,4.5,0.028483,4.95,68.82
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hQKG1oS9bMr_xX-5Sg-IuA_B.png,172.7989486,76.94022647,4.5,0.028483,7.15,62.25
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hqLkOS_VX6JiiGI6TKWI-A_F.png,-168.1455685,35.33460563,1.5,0.056301,5.61,99.38
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hqLkOS_VX6JiiGI6TKWI-A_B.png,11.85443147,25.19460563,1.5,0.056301,-4.53,67.92
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hqoTGU-56oqdRbzk2XHCAA_F.png,-39.30761105,29.28389856,2.5,0.050841,-7.3,70.36
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hqoTGU-56oqdRbzk2XHCAA_B.png,140.692389,41.83389856,2.5,0.050841,5.25,77.8
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HQSs1QOhMDTNefdxDatVKg_F.png,29.98173922,66.38874521,4,0.034893,5.79,70.25
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HQSs1QOhMDTNefdxDatVKg_B.png,-150.0182608,56.59874521,4,0.034893,-4,71.18
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HQsUkB-M2Q0qt7csC7fPSQ_F.png,-134.0669269,59.57563289,4.5,0.025653,6.01,94.7
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HQsUkB-M2Q0qt7csC7fPSQ_B.png,45.9330731,47.98563289,4.5,0.025653,-5.58,78.93
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HqtABjN4x0LezXgekJ7hBA_F.png,58.00879535,65.85851604,4,0.042358,5.59,85.64
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HqtABjN4x0LezXgekJ7hBA_B.png,-121.9912047,66.65851604,4,0.042358,6.39,67.01
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hr0J8WuDLHlJo_JVTxJnJw_F.png,-11.08472141,69.3114674,3.5,0.044126,5.99,69.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hr0J8WuDLHlJo_JVTxJnJw_B.png,168.9152786,53.6014674,3.5,0.044126,-9.72,90.19
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hr24Vx9Y7Ev7ttLs3IiOeA_F.png,-179.3745812,58.27093992,3.5,0.041552,8.04,85.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hr24Vx9Y7Ev7ttLs3IiOeA_B.png,0.625418805,41.57093992,3.5,0.041552,-8.66,76.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hR7SH0t9au0sb28M7udyCA_F.png,-34.19126904,82.36704424,4.5,0.029036,1.78,90.06
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hR7SH0t9au0sb28M7udyCA_B.png,145.808731,72.20704424,4.5,0.029036,-8.38,67.11
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hREyIzrWZQYHJwgMJS1gVw_F.png,-144.2524418,45.52987323,3.5,0.033991,-3.98,71.25
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hREyIzrWZQYHJwgMJS1gVw_B.png,35.7475582,40.18987323,3.5,0.033991,-9.32,83.8
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hRFRIgtiGoiAEic6dSdgOg_F.png,-57.3704354,74.73032952,3,0.045765,-9.25,94.48
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hRFRIgtiGoiAEic6dSdgOg_B.png,122.6295646,79.20032952,3,0.045765,-4.78,85.14
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HrKI-3e461qoIcwSTFSUpg_F.png,179.769399,51.9101039,3.5,0.047166,-7.7,86.81
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HrKI-3e461qoIcwSTFSUpg_B.png,-0.23060099,58.3101039,3.5,0.047166,-1.3,90.31
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HRmCaCOjhQzLXAIFAiFQwg_F.png,-20.12746744,66.16073184,4.5,0.03533,-3.63,78.43
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HRmCaCOjhQzLXAIFAiFQwg_B.png,159.8725326,78.17073184,4.5,0.03533,8.38,72.6
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hroEOL3QBRWdBhcnkGu6VA_F.png,170.2293315,65.78712987,3.5,0.041358,3.42,72.36
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hroEOL3QBRWdBhcnkGu6VA_B.png,-9.770668522,71.15712987,3.5,0.041358,8.79,69.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HRSFhpQpBVC2mQrxh06BxA_F.png,-5.925288107,40.72318409,3.5,0.037923,-6.9,93.93
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HRSFhpQpBVC2mQrxh06BxA_B.png,174.0747119,47.18318409,3.5,0.037923,-0.44,86.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HRWHxJoz9EfhwN3wegjaYg_F.png,122.1786097,88.5086578,3,0.044573,4.53,91.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HRWHxJoz9EfhwN3wegjaYg_B.png,-57.82139025,87.2686578,3,0.044573,3.29,85.66
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HRzWcsIFgPZQ_9_AwpPg2g_F.png,-145.9839298,56.57849641,3.5,0.045871,-5.79,89.75
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HRzWcsIFgPZQ_9_AwpPg2g_B.png,34.01607016,56.02849641,3.5,0.045871,-6.34,81.88
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hS4GjlVJ7eKC_dDkFowqBw_F.png,25.28033799,59.87644734,4.5,0.025412,-8.78,82.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hS4GjlVJ7eKC_dDkFowqBw_B.png,-154.719662,62.99644734,4.5,0.025412,-5.66,62.53
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hseYust3aGKP34FWcu5xWw_F.png,169.6642363,64.79154887,3.5,0.043532,7.09,87
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hseYust3aGKP34FWcu5xWw_B.png,-10.33576375,52.47154887,3.5,0.043532,-5.23,74.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hsFXl1LYEQsYy6vuFhjeig_F.png,133.0360089,64.90810759,4.5,0.027675,2.77,98.54
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hsFXl1LYEQsYy6vuFhjeig_B.png,-46.96399108,56.74810759,4.5,0.027675,-5.39,93.91
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hSmSqdYxcv0VSdu6A3gbQA_F.png,178.1048107,58.18515517,3.5,0.047379,-5.96,89.47
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hSmSqdYxcv0VSdu6A3gbQA_B.png,-1.895189301,65.74515517,3.5,0.047379,1.6,86.59
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hsNBHM9Om-IOBmbxIPKJLw_F.png,110.1295954,46.41133093,3.5,0.038285,-2.76,74.35
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hsNBHM9Om-IOBmbxIPKJLw_B.png,-69.87040464,47.42133093,3.5,0.038285,-1.75,86.97
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HsPNwsfwKZeX9t5ihXPugg_F.png,-68.26818922,86.15657845,4.5,0.02804,7.71,67.69
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HsPNwsfwKZeX9t5ihXPugg_B.png,111.7318108,86.39657845,4.5,0.02804,7.95,76.47
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HsQ0Gn4I0lM6QwaAiurORQ_F.png,-46.33900678,53.88013578,4,0.038474,-4.28,65.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HsQ0Gn4I0lM6QwaAiurORQ_B.png,133.6609932,49.31013578,4,0.038474,-8.85,64.96
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HSRys-ws3TZ1FVUJVwks2w_F.png,-135.3796967,58.45669718,4,0.036735,3.74,93.96
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HSRys-ws3TZ1FVUJVwks2w_B.png,44.62030334,63.67669718,4,0.036735,8.96,99.11
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HT0BbwHqpRj_7PWxQxM2sg_F.png,94.37177194,73.07391567,4,0.031506,-4.04,93.35
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HT0BbwHqpRj_7PWxQxM2sg_B.png,-85.62822806,68.42391567,4,0.031506,-8.69,71.19
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HTbveyGkjGSfJ0jPNc8K8w_F.png,116.4535956,64.56468,4.5,0.030495,0.82,69
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HTbveyGkjGSfJ0jPNc8K8w_B.png,-63.54640444,61.00468,4.5,0.030495,-2.74,70.14
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HTD4_nshw6_y_4Ur2ohaUg_F.png,21.8085224,54.21897511,4,0.038542,-8.54,66.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HTD4_nshw6_y_4Ur2ohaUg_B.png,-158.1914776,72.21897511,4,0.038542,9.46,94.43
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/htDRIqCsA-H1G_4xIya_CA_F.png,127.3956066,49.57059241,4,0.036097,-6.7,83.43
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/htDRIqCsA-H1G_4xIya_CA_B.png,-52.60439338,53.20059241,4,0.036097,-3.07,74.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hTDUZbcoflwCU3sMMxNubw_F.png,-161.001753,39.09063008,3.5,0.041245,-5.41,85.92
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hTDUZbcoflwCU3sMMxNubw_B.png,18.99824698,37.00063008,3.5,0.041245,-7.5,97.59
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HTRINfWPCeEIZrjkxVm19A_F.png,173.7574548,66.04222749,4,0.038521,-0.37,94.51
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HTRINfWPCeEIZrjkxVm19A_B.png,-6.242545195,73.15222749,4,0.038521,6.74,87.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hTwpV_yWV88wbf2nkHwEwA_F.png,122.9579882,66.79423224,4.5,0.030985,5.85,85.63
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hTwpV_yWV88wbf2nkHwEwA_B.png,-57.04201181,70.24423224,4.5,0.030985,9.3,80.79
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HU-_2VjdR8dRFs0V3GwMKQ_F.png,170.9867164,57.1982611,3.5,0.043674,-4.36,98.26
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HU-_2VjdR8dRFs0V3GwMKQ_B.png,-9.013283592,67.4782611,3.5,0.043674,5.92,93.8
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hU9O5GIq9_ZlT28I0mgTVA_F.png,-127.2851713,53.63918783,5.5,0.024898,-6.35,63.99
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hU9O5GIq9_ZlT28I0mgTVA_B.png,52.71482868,55.11918783,5.5,0.024898,-4.87,73.28
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HUBwzW4O6Zo2VfdjW39nBA_F.png,8.36010997,38.28599235,4,0.026805,-8.31,72.32
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HUBwzW4O6Zo2VfdjW39nBA_B.png,-171.63989,47.40599235,4,0.026805,0.81,83.65
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hueX4VjsyZA5NHZDfhQV_A_F.png,-137.968469,38.71750301,3,0.040902,2.56,89.31
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hueX4VjsyZA5NHZDfhQV_A_B.png,42.03153103,41.80750301,3,0.040902,5.65,73.1
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HuI7ftD84ur_mv0ralqaIw_F.png,-145.1559884,34.41311881,2,0.046607,6.46,99.26
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HuI7ftD84ur_mv0ralqaIw_B.png,34.84401156,37.66311881,2,0.046607,9.71,63.74
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hV9M69FhxOVOA2rJtuubLA_F.png,151.3808483,38.40774472,3.5,0.044709,-1.91,87.39
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hV9M69FhxOVOA2rJtuubLA_B.png,-28.6191517,38.10774472,3.5,0.044709,-2.21,90.35
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hvL5K1UpDcvqNtC88spSYA_F.png,116.9793736,83.95111593,4,0.028127,-0.01,98.56
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hvL5K1UpDcvqNtC88spSYA_B.png,-63.02062639,89.75111593,4,0.028127,5.79,70.89
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hVo-NgH7dsaMxDxPEMywVA_F.png,-147.8708422,55.95672906,4,0.033718,0.76,77.01
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hVo-NgH7dsaMxDxPEMywVA_B.png,32.12915781,50.90672906,4,0.033718,-4.29,69.61
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HvOKkNTdyhUuOUR__OPDOg_F.png,-39.8214596,55.92598775,4.5,0.027603,-1.82,75.51
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HvOKkNTdyhUuOUR__OPDOg_B.png,140.1785404,55.20598775,4.5,0.027603,-2.54,76.3
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HVoOvtZ1Tmm5Z-Bm6cBXGA_F.png,-148.1777954,49.3619479,4,0.043623,3.35,73.06
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HVoOvtZ1Tmm5Z-Bm6cBXGA_B.png,31.82220456,45.5719479,4,0.043623,-0.44,80.44
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HVQaZJyENk1yohjkyb8X6w_F.png,-149.4602168,39.07338731,3.5,0.035673,-4.67,72.11
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HVQaZJyENk1yohjkyb8X6w_B.png,30.53978319,36.01338731,3.5,0.035673,-7.73,83.2
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HwAPsgtTo9IUpVUcOvpdyw_F.png,-30.97962656,64.15308048,3.5,0.041293,-7.2,70.58
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HwAPsgtTo9IUpVUcOvpdyw_B.png,149.0203734,76.53308048,3.5,0.041293,5.18,69.93
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HwGPMHgrCWeP4yYkYkbhmg_F.png,-134.5320726,51.93297747,4.5,0.030966,-5.18,88.58
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HwGPMHgrCWeP4yYkYkbhmg_B.png,45.46792744,62.94297747,4.5,0.030966,5.83,63.37
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hwn6qgEIe61SCjiBZGRO6g_F.png,-135.2496936,55.95273864,4,0.028983,-2.2,91.55
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hwn6qgEIe61SCjiBZGRO6g_B.png,44.75030642,56.09273864,4,0.028983,-2.06,66.73
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hwndPgCH-g_2XVRRN0941A_F.png,82.13797057,69.10301512,4.5,0.03523,-3.08,77.26
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hwndPgCH-g_2XVRRN0941A_B.png,-97.86202943,77.79301512,4.5,0.03523,5.61,78.53
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HwSosYgOcnckHHJ_gHA9jA_F.png,169.0625245,35.7887612,3.5,0.033787,-7.94,99.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HwSosYgOcnckHHJ_gHA9jA_B.png,-10.93747554,45.9687612,3.5,0.033787,2.24,96.27
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HX-P4K7TPTCy6Idw3KEBzA_F.png,-0.04185871,51.47527411,3.5,0.044263,-6.65,98.47
